Ksawerynów,0678423,51.7508,21.5728
Ksawerynów,0695870,51.8422,22.0011
Ksebki,0409278,53.4383,21.6328
Kseweryn,0789625,50.8514,21.5056
Książ,0983729,50.8428,16.2933
Książ,0775126,53.8497,14.8219
Książ,0096483,52.6319,18.2475
Książ,0379940,51.1464,22.1589
Książ,0551734,51.3906,20.2014
Książ Mały,0246563,50.4392,20.2108
Książ Mały-Kolonia,0246570,50.4339,20.2314
Książ Śląski,0910357,51.8289,15.5572
Książ Wielki,0246617,50.4428,20.1406
Książ Wielkopolski,0970968,52.0625,17.2392
Książe,0501363,50.4506,17.0939
Książe-Skroniów,0240299,50.6419,20.2539
Książek,0984083,50.4158,16.6417
Książek Majdowski,0973903,51.2069,20.8414
Książenice,0198858,51.4961,18.0867
Książenice,0002312,52.0742,20.7022
Książenice,0213960,50.1586,18.6
Książęca Wieś,0884223,51.4614,17.0411
Książęce Żuławy,0157931,54.2847,18.9833
Książęcy Las,0376923,51.7906,16.5614
Książki,0845476,53.3289,19.0692
Książki,0925531,49.7594,19.5589
Książkowa,0431929,49.6761,19.7661
Książkowice,0498690,50.9683,17.6278
Książkowo,0074607,49.8183,19.4353
Książnica,0852230,50.8111,16.6092
Książnica,0524980,52.9189,16.4139
Książnice,0258514,50.3953,21.0772
Książnice,0655698,50.2608,21.4311
Książnice,0318156,49.9497,20.2961
Książnice Małe,0244647,50.1767,20.5286
Książnice Wielkie,0244660,50.165,20.5292
Książniczki,0325937,50.1361,20.0092
Książnik,0481749,53.9669,20.0736
Książno,0589292,52.2486,17.4867
Księżopole-Jałmużny,0682130,52.3178,22.1081
Księginice,0365345,51.4106,16.2669
Księginice,0365078,51.1519,16.2714
Księginice,0877358,51.2406,16.7622
Księginice,0881532,51.3322,17.0806
Księginice,0875460,50.9969,16.9822
Księginice Małe,0880060,50.8639,16.7725
Księginice Wielkie,0875833,50.7594,16.9025
Księginki,0376550,52.0675,16.4906
Księginki,0582195,51.9639,17.0783
Księginki,0936167,51.1019,15.2925
Księstwo,0517750,52.985,20.8642
Księstwo,0412850,51.8453,19.3
Księte,0849480,53.1728,19.5797
Księża Część,0601107,49.8461,22.3925
Plebańskie,0423580,49.7186,20.2425
Księża Grobel,0213760,49.9097,18.9817
Księża Kępka,0860530,52.4958,19.0781
Księża Łąka,0998151,50.2214,18.2708
Księża Niwa,0274950,50.6653,20.9633
Księża Polana,0078025,49.6425,19.5403
Księża Rola,0050297,49.8,19.7306
Księża Strona,0637890,51.0931,21.7236
Księża Wola,0735776,51.7281,20.1986
Księża Wólka,0709945,51.8539,18.76
Księżak,0009260,52.0006,20.7881
Księżaki,0664639,50.0964,22.0744
Księżaki,0458555,49.4814,20.4047
Księże,0643732,50.0978,22.2622
Księże,0464461,49.6044,21.0181
Księże Budy,0646340,50.0058,22.1236
Księże Górki,0724614,52.0592,19.5714
Księże Kopacze,0831540,50.1614,20.6592
Księże Kowale,0710842,51.8842,18.7853
Księże Małe,0986640,51.0811,17.0831
Księże Młyny,0710003,51.8828,18.7436
Księże Młyny,0710010,51.8756,18.7664
Podlesie,0826125,49.9869,21.2183
Księże Podlesie,0829141,49.8653,21.1664
Księże Pole,0491080,50.1086,17.9656
Księże Pole,0269305,50.6144,19.9839
Księże Wielkie,0986656,51.0742,17.0906
Księżno,0992220,50.5333,16.5089
Księżno,0159350,54.19,19.8419
Księżno,0472058,54.0367,20.8297
Księżyno-Kolonia,0031443,53.0803,23.1131
Księżomierz,0792047,50.9086,21.99
Księżomierz-Kolonia,0792113,50.9197,21.9764
Księżomost,0660831,50.07,21.7381
Księżopole,0508282,52.9672,21.8422
Księżopole-Budki,0668360,52.3194,22.1156
Księżopole-Komory,0668382,52.3228,22.125
Księżopole-Smolaki,0682146,52.3161,22.095
Księżostany,0890867,50.6189,23.4067
Księżostany-Kolonia,0890873,50.6203,23.4358
Księżowola,0009231,51.9378,20.8372
Księżówka,0681974,52.1883,21.5189
Księżówka,0687072,52.0958,21.5886
Księżpol,0892228,50.4225,22.7344
Księży Dwór,0113595,53.2136,20.1497
Księży Dwór,0488450,54.1956,21.5458
Księży Kąt,0506774,52.6956,21.6642
Księży Las,0504410,50.4733,18.2869
Księży Las,0225124,50.4419,18.6981
Księży Las,0829603,49.8092,21.0661
Księży Lasek,0518398,53.4156,21.1925
Księży Lasek,0654204,49.9392,21.9489
Księży Młyn,0535586,51.3136,19.3647
Księży Mostek,0764789,53.9425,23.2944
Księży Ostrów,0288580,52.2853,18.4
Księżyce,0367812,51.0656,16.3603
Księżyce,0882276,50.7794,17.1956
Księżyki,0692009,52.41,21.6383
Księżyno,0031420,53.0819,23.1017
Księżyzna,0691180,52.5889,21.8372
Księżyzna,0686552,51.7031,22.3514
Księżyzna,0668169,51.6861,22.1967
Księżyzna,0662095,50.3036,21.8447
Ksiki,0451487,49.7131,20.0203
Ktery,0568054,52.1253,19.41
Kubachy,0612625,50.1383,22.7275
Kubaczkowa,0431250,49.6958,19.8561
Kubaczówka,1050187,49.4103,19.9758
Kubaczyn,0583817,52.2314,16.5253
Kubajówka,0690163,52.3122,21.5608
Kubaki,1048380,49.4806,19.8508
Kubalowie,0053120,49.5622,18.9003
Kubalin,0589435,52.2936,16.9292
Kubalonka,0053114,49.6017,18.9008
Kubanówka,0463987,49.5619,19.9597
Kubasiaki,0925548,49.7106,19.5672
Kubasy,0925554,49.7214,19.5722
Kubczyce,0180491,52.9522,15.7964
Kubeczki,0374083,51.5778,16.9964
Kuberka,0029073,53.1428,23.4392
Kubery,0709661,51.0739,18.7
Kubiakówka,0339313,49.7603,19.8408
Kubice,0500406,50.4769,17.43
Kubice,0120856,52.7,20.6933
Kubice,0330335,49.7681,19.985
Kubieszówka,0073223,49.4694,19.1683
Kubiki,0554885,51.0386,19.6886
Kubiki,0453693,49.6269,20.1461
Kubikówka,0463728,49.5644,20.0036
Kubinkówka,0961656,49.4981,19.9961
Kubińce,0069285,49.7067,19.4628
Kubińcowa,0441388,49.7078,19.9711
Kubłowo,0860783,52.3661,19.0767
Kubłowo Małe,0860790,52.3583,19.0972
Kukowa,1049190,49.4556,19.675
Kubowicze Dolne,0450996,49.7294,20.1028
Kubowicze Górne,0451300,49.695,20.1594
Kubowo,0587761,52.5294,16.1108
Kubra-Przebudówka,0404170,53.3653,22.3483
Krzyszków,0876494,51.3947,17.3036
Kubrzany,0398221,53.3075,22.305
Kuby-Młyny,0254189,50.7703,20.6669
Kucaków,0267105,50.6011,20.0914
Kucałówka,0339320,49.7611,19.8403
Kucborek,0848084,53.2281,18.5731
Kucbork,0490240,53.4358,20.9178
Kucborowo,0174154,54.1856,17.9411
Kuce,0476091,53.2986,20.5322
Kuce,0839040,49.8333,20.4411
Kuce,0330588,49.7572,20.0097
Do Kuca,0451694,49.7233,20.0578
Kucek,0822191,49.8092,20.5108
Kucelin,0931098,50.7875,19.175
Kucerz,0864930,52.7567,18.95
Kucębów,0228625,51.0786,20.6194
Kucębów-Borek,0228631,51.0778,20.6117
Kucębów-Odcinek,0228660,51.0839,20.6131
Kucębów Dolny,0228648,51.0708,20.6139
Chreptowce,0033146,53.5014,23.6219
Kucharki,0198479,51.8039,17.9186
Kucharowo,0311556,53.6722,16.5669
Kucharówka,0044658,53.0278,23.3047
Kuchary,0876703,50.7978,16.7308
Kuchary,0198485,51.8106,17.9789
Kuchary,0874383,50.8936,17.085
Kuchary,0568077,52.1594,19.3958
Kuchary,0563358,52.7644,19.9833
Kuchary,0578733,52.1153,19.2808
Kuchary,0543410,51.0931,19.5517
Kuchary,0272566,50.4658,20.8814
Kuchary,0277227,50.3325,20.6639
Kuchary,0329645,50.1667,20.455
Kuchary,0138572,50.8575,19.3072
Kuchary-Jeżewo,0559799,52.6347,19.8031
Kuchary-Skotniki,0561980,52.4564,20.3839
Kuchary-Skotniki-Parcele,1060257,52.4592,20.4
Kuchary Borowe,0293485,52.0892,18.0908
Kuchary Kościelne,0293500,52.1392,18.1331
Kuchary Królewskie,0125859,52.6861,20.5461
Kuchary Leśne,0329823,50.1606,20.4583
Kuchary Żydowskie,0125865,52.6675,20.5114
Kucharze,0330507,49.7564,20.03
Kucharze,0960906,49.6847,20.0694
Kucharzowice,0882299,50.7842,17.25
Kucharzówka,0222321,50.0044,18.5758
Kuchejdy,0066163,49.5017,19.1211
Kuchmy-Kuce,0034447,53.0131,23.7075
Kuchmy-Pietruki,0034418,53.0139,23.6964
Kuchnia,0161298,53.8931,18.8697
Kuchnia,0842130,53.1858,18.6414
Kuchty,0424384,49.6633,20.2222
Kucice,0113891,52.5711,20.2181
Kuciny,0702446,51.8639,19.1192
Kuckoń,0076121,49.9064,19.3981
Kucły,0892501,50.4208,22.8189
Kuców,0541500,51.2297,19.2797
Kuców,0274660,50.5708,21.0058
Kucówka,0466833,49.7356,20.285
Kucówka,1050342,49.7411,20.3478
Kucówka,0418395,49.3158,20.1175
Kucyk,0677910,52.2969,22.0386
Kuczaby,0690499,52.5711,22.2625
Kolonia Kuczaby,0690507,52.555,22.2725
Kuczaje,0453291,49.6711,20.1656
Kuczbork-Osada,0117759,53.0875,20.0467
Kuczbork-Wieś,0117765,53.0828,20.0431
Kucze,0760142,54.1819,22.4556
Kucze,0483197,53.8189,21.4133
Kucze,0759713,53.7817,22.5969
Kucze,0898515,50.8594,23.2944
Kucze Małe,0398244,53.295,22.3828
Podlesie,0398273,53.2947,22.3625
Kucze Wielkie,0398250,53.2975,22.3667
Mościska,0398267,53.2981,22.3669
Kuczki,0759720,53.7953,22.6003
Kuczek,0857315,52.8617,18.7744
Kuczewola,0209881,51.6725,18.2717
Kuczewskie,0398280,53.2881,22.3872
Kuczki,0298726,52.0158,18.7481
Kuczki,0621305,51.3847,21.4364
Kuczki-Kolonia,0621239,51.3728,21.3472
Kuczki-Wieś,0621268,51.3656,21.3444
Kuczkowa,0422451,49.4556,19.8917
Kuczkowo,0872131,52.7406,18.6147
Kuczków,0207043,51.8289,17.8403
Kuczków,0568752,52.2631,19.3669
Kuczków,0730840,52.0092,19.9367
Kuczków,0145425,50.7272,19.7528
Kuczmiaki,0359505,49.6178,22.1142
Kucoby,0140155,50.8767,18.62
Kuczów,0230993,51.0031,21.1242
Kuczów,0931610,50.5483,18.9361
Kuczwały,0842006,53.1433,18.6503
Kuczyn,0398623,52.7139,22.5303
Kuczyn,0035582,53.3711,22.7939
Kuczyna,0372084,51.7489,16.9572
Kuczyna,0859308,52.6136,18.8625
Kuczynka,0372090,51.7581,16.9611
Kuczyny,0406498,53.4042,22.1525
Kuczyńskie,0511309,53.2161,21.4378
Kuczyzna,0726352,51.6464,20.3672
Kućmy,0426992,49.6181,20.8647
Kudelczyn,0668407,52.3503,22.2036
Kudelicze,0034944,52.3906,22.9572
Kudelki,1042845,50.5314,22.1961
Kuderewszczyzna,0026560,53.6728,23.2119
Kudłaciakowa,0428940,49.4236,19.6725
Kudłacz,0653498,50.2231,22.3272
Kudłacze,0330217,49.7789,20.0197
Kudłaczewo,0409568,53.5392,22.415
Kudłasówka,0462433,49.5403,19.9139
Kudłata,0078031,49.6464,19.5667
Kudłata Wieś,1041001,51.0211,19.3736
Kudłaczówka,0342930,49.7611,20.1203
Kudowa-Zdrój,0984120,50.4408,16.2406
Kudowe,0457716,49.5169,20.3044
Kudówka,0336881,49.8117,19.7822
Kudrawka,0037598,53.6128,23.4672
Kudrowice,0414782,51.6861,19.2889
Kudry,0012865,51.7442,23.1119
Kudrycze,0044664,53.0322,23.2158
Kudryki za Potokiem,0612648,50.1389,22.7694
Kudrynki,0764980,53.8756,23.5014
Kuduki,0661782,50.2583,22.1878
Kudwiny,0469151,54.2378,21.2828
Kudyny,1045134,53.9878,19.7872
Kudyński Bór,0154832,53.9858,19.745
Kudypy,0482625,53.8839,19.88
Kudypy,0473626,53.7631,20.3761
Kudzie,0078048,49.6533,19.5289
Kudzie,0429660,49.5411,19.7425
Kudziówka,0060344,49.7133,19.6511
Kuflew,0682838,52.0936,21.8264
Kuflówka,0057833,49.6725,19.4175
Kuglarzówki,0057997,49.6042,19.4133
Kujakowice Dolne,0496455,51.0058,18.2317
Kujakowice Górne,0496461,51.0025,18.2669
Kujan,0533860,53.365,17.1897
Kujanki,0743014,53.6939,17.2308
Kujanki,0533877,53.3761,17.1847
Kujaty,0171032,54.3014,17.8844
Kujawa,0847848,53.1831,19.4519
Kujawka,0858266,52.6889,18.7778
Kujawki,0526073,52.905,17.4144
Kujawki,0583480,52.5256,17.7528
Kujawki,0558848,52.1881,19.6281
Kujawki,0237386,50.3608,20.415
Chojawy,1008370,51.7128,17.0533
Kujawy,0503511,50.4428,17.8061
Kujawy,0166640,53.8542,18.2969
Kujawy,0842294,53.0497,18.9556
Kujawy,0869519,52.8542,19.3511
Kolonie Jastrzębiańskie Drugie,0769628,53.7458,23.2331
Kujawy,0680911,51.9092,21.83
Kujawy,0689496,51.8681,22.1422
Kujawy,0793851,50.6914,21.3408
Kujawy,0814665,49.9492,21.4792
Kujbiedy,0030892,53.3686,23.0511
Kukadło,0907800,51.9425,15.1206
Kukadło,0185695,53.0711,15.3222
Kukały,0616675,51.8808,21.0031
Kukań,0776960,53.9086,14.8375
Kukań,0775830,53.8956,15.0903
Kukarzewo,0120187,52.5442,20.8744
Kukawka,0109990,50.9161,23.4714
Kukawka,0378543,51.1933,22.2269
Kukawki,0673236,52.5239,21.5664
Kukawki,0684518,52.2497,22.5378
Kukawy,1062820,52.5525,19.2211
Kukinia,0313957,54.1669,15.7583
Kukinka,0313992,54.1853,15.7492
Kukle,0757594,54.0497,23.4119
Kukle,0994851,49.6506,19.5481
Kuklice,0370458,51.6589,16.6197
Kuklice,0875477,50.9547,16.9428
Kuklin,0128898,53.1886,20.4392
Kuklina,0446753,49.5967,20.3733
Kuklinów,0371268,51.7331,17.3144
Kuklinów,0996360,51.7136,17.2939
Kuklinów,0371363,51.7064,17.295
Kuklówka Radziejowicka,0735345,52.0439,20.5908
Kuklówka Zarzeczna,0735368,52.0461,20.5931
Kukły,0754986,53.5753,22.0019
Kukorek,0865510,52.4,19.1167
Kukowo,0750758,54.5389,17.1711
Kukowo,0869442,52.8458,19.4397
Kukowo,0763471,54,22.4786
Kukowo,0754383,53.8308,22.7311
Kuków,0768882,54.0931,22.8514
Kuków,0931879,50.9464,18.7314
Kuków,0068647,49.7308,19.4897
Kuków-Folwark,0768899,54.1258,22.8292
Kukówka,0165445,54.4242,17.9489
Kukówka,0173947,54.1925,17.8819
Kukówka,0315726,50.0017,19.7344
Kukówko,0770755,53.9525,22.4056
Kuksy,0149096,53.9217,19.3019
Kukułczyn,0307980,54.2644,16.5642
Kukułka,0204122,51.8911,18.21
Kukułka,0594459,52.6731,16
Kukułowo,0777013,53.9186,14.7006
Kukurędy Dębowskie,0534523,51.2992,19.9719
Kukuryki,0020758,52.1078,23.5636
Kółkówka,0454505,49.6369,20.0256
Kula,0166278,54.0594,17.8456
Kulakowa,0418952,49.6519,19.7794
Kulakówka,0432366,49.6286,19.8206
Kulany,0128906,53.2058,20.4594
Kularzykówka,0662936,49.8461,21.8058
Kulas,0446049,49.4967,20.4481
Kulasy,0252440,50.9378,20.5725
Kulasze,0892665,50.4294,22.8392
Kulaszne,0354347,49.4119,22.1547
Kulaśnica,0677659,52.0094,21.7986
Kulawówka,0061645,49.7328,19.7275
Kulczyn,0103562,51.3858,23.3006
Kulczyn,0633320,51.3425,21.7406
Kulczyn-Kolonia,0103600,51.3786,23.3447
Kulczyzna,0240313,50.6408,20.3561
Kule,0402477,53.2022,21.8069
Kule,0697604,51.305,18.4353
Kule,0704178,51.2469,18.9942
Kule,0142786,51.045,19.0383
Kule,0931106,50.8283,19.1394
Kule,0468789,49.3203,19.9064
Kuleje,0147223,50.8361,18.7903
Kulerzów,0326894,49.9431,19.8561
Kulerzówka,0337662,49.9144,19.9222
Kulesze,0759736,53.845,22.6036
Kulesze,0035599,53.4111,22.6669
Kulesze-Chobotki,0033028,53.2511,22.7819
Kulesze-Litewka,0400389,53.0236,22.5172
Kulesze-Podawce,0400395,53.0075,22.53
Kulesze Kościelne,0400372,53.0158,22.5072
Kulesze Podlipne,0400403,53.0142,22.5189
Kuleszewo,0745332,54.3536,16.9681
Kuleszka,0401710,53.1175,21.7703
Kuleszki-Nienałty,0394625,52.7994,22.1469
Kuleszówka,0006155,52.0639,20.9092
Kulice,0779986,53.6622,15.1847
Kulice,0168797,53.8842,18.6969
Kuligi,0841308,53.3089,19.5014
Kuligi,0844005,53.4339,19.7014
Kuligi,0404915,53.6467,22.7411
Kuligi,0657556,50.345,22.2633
Kuligi,0143053,51.0208,18.8997
Kuligi,0452943,49.6519,20.1836
Kuligowa,0429677,49.535,19.7181
Kuligowo,0907616,52.135,15.8089
Kuligowo,0184052,52.4744,15.6547
Kuligowo,0331381,49.79,19.8708
Kuligów,0509005,52.5097,21.1767
Kuligów,0918991,52.185,21.1353
Kuligówka,0459589,49.4961,20.655
Kuligówka,0429482,49.5142,19.725
Kulik,0999200,53.5622,21.7119
Kulik,0107620,51.2472,23.1722
Kulik-Kolonia,0107637,51.2433,23.1944
Kuliki,0156222,53.9033,18.9689
Kulików,0899650,50.7672,22.9906
Kulikówka,0027200,53.2592,23.0189
Kulikówka,0894003,50.4703,23.6594
Kulin,0880870,51.1033,16.6078
Kulin,0862807,52.6714,19.1258
Kulin Kłodzki,0853346,50.4192,16.3306
Kulingi,1015570,54.4578,18.1719
Kulinowo,0762224,53.7747,21.585
Kulka,0473394,53.6653,21.0572
Kulki,0082340,53.8675,17.4517
Kulki,0687155,52.0508,21.6564
Kulkowa,0419377,49.6111,19.7497
Kulmaga,0172310,53.7406,18.7217
Kulno,0653162,50.3306,22.4867
Kulonkowie,0053137,49.5619,18.8986
Kulów,0364541,51.7536,16.0972
Kulówka,0073230,49.4661,19.1658
Kulpówka,0467169,49.6869,20.3019
Kulsze,0754147,54.2558,22.0742
Kulzów,0133043,50.6069,19.7142
Kułachy,0417510,49.3603,20.0442
Kułaki,0395719,52.6733,22.6011
Kułakowice Drugie,0889321,50.8961,23.8128
Kułakowice Pierwsze,0889338,50.8822,23.8289
Kułakowice Trzecie,0889315,50.9128,23.8092
Kułaków,0108720,51.5042,23.2336
Kułasówka,0925560,49.7442,19.5769
Kułygi,0039663,52.4825,22.8083
Kumajny,0153880,54.1636,20.1908
Kumasy,0153844,54.1439,20.1808
Kumelsk,0399663,53.4936,22.0714
Kumiała,0032276,53.4611,23.0942
Kumiałka,0030426,53.4511,23.2906
Kumiałtowice,0908159,51.8217,14.745
Morgi,1047015,53.4919,21.3797
Kumielsk,0755000,53.5558,21.9911
Kumki,0305930,53.5414,15.7278
Kumkiejmy,0474169,54.3414,20.5286
Kumkiejmy Przednie,0474560,54.34,20.5497
Komorów,0812761,50.0386,20.4961
Komorówka,0461764,49.5803,19.8825
Kumosiówka,0330051,49.7522,19.9597
Zagóra,0104900,51.0592,23.5542
Kumów Majoracki,0104840,51.0283,23.5436
Kumów Plebański,0104870,51.0389,23.5514
Kundzicze,0040235,53.3867,23.4314
Kundzicze,0032684,53.2114,23.7744
Kundzin,0040790,53.4461,23.5775
Kunegundów,0617440,51.2103,21.4467
Kunica,0178100,53.0611,15.7125
Kunice,0364883,51.2242,16.2475
Kunice,0187091,52.2644,14.6544
Kunice,0810070,50.8253,21.6197
Kunice,0551852,51.4028,20.1839
Kunice,0318185,49.9031,20.1489
Kunice-Kolonia,0810087,50.8261,21.5981
Kunice Żarskie,0988690,51.6028,15.1764
Kunicha,0769829,53.6842,23.0717
Kunie,0963543,49.4333,20.5019
Kuniewo,0565245,52.7831,19.6367
Kunik,0472740,54.0047,20.3814
Kunin,0510221,52.8433,21.4989
Kunin,0276222,50.8572,21.1511
Kunin-Zamek,0395234,52.7028,22.3386
Kuniów,0496484,50.9464,18.2242
Kunki,0577870,52.3956,19.6614
Kunki,0484340,53.5386,20.3111
Kunki,0127798,52.9939,20.1714
Kunki,0900040,50.45,23.2594
Kunkowa,0468134,49.5553,21.13
Kunochy,0454126,49.6106,20.03
Kunowa,0442270,49.6811,19.9725
Kunowa,0360069,49.7336,21.3264
Kunowice,0187100,52.3511,14.6331
Kunowo,0369870,51.9361,17.0169
Kunowo,0583131,52.4544,16.4664
Kunowo,0294711,52.25,17.9778
Kunowo,0772694,53.1411,14.7036
Kunowo,0091534,52.6358,18.0653
Kunowo,0777591,53.3286,14.9367
Kunowo,0527552,53.2578,17.1547
Kunowo Kujawskie,0091557,52.6553,18.0672
Kunów,0880082,50.8978,16.795
Kunów,0193312,51.1019,15.0422
Kunów,0380557,51.5678,22.4772
Kunów,0947202,50.9547,21.2794
Kunów,0420200,49.5956,20.7469
Kunów-Kolonia,0247396,50.9589,21.2503
Kunówka,0900985,50.5514,23.3817
Kunówka,0439256,49.7197,20.4728
Koniewo-Osada,0479801,54.1494,20.6
Kuny,0874443,50.9022,17.1872
Kuny,0301010,52.1536,18.4367
Kuny,1052163,49.3936,20.0175
Kuńkowce,0608718,49.8022,22.7111
Kup,0493480,50.8067,17.8833
Kupce,0675560,52.4478,21.7414
Kupilas,0499324,50.8625,17.8942
Kupiatycze,0602390,49.7067,22.7936
Kupienin,0824103,50.3061,20.9592
Kupienino,0915053,52.2594,15.6089
Kupientyn,0685587,52.455,22.2617
Kupientyn-Kolonia,0685593,52.4525,22.2675
Kupimierz,0620790,51.3025,20.4556
Kupin,0154418,54.0756,19.6986
Kupinin,0282524,52.0978,18.8683
Kupin,0490783,53.8419,19.6239
Kupise,0990729,52.4267,20.0358
Kupisze,0704876,51.395,18.3972
Kuplisk,0030449,53.4867,23.2633
Kupna,0605186,49.7711,22.5608
Kupniki,0519570,53.1075,21.7283
Kupnina,0402490,53.2719,21.9336
Kupno,0850336,53.1778,19.2483
Kupno,0652317,50.1986,21.8278
Kupowo,0767368,54.3072,23.0347
Kupowo-Folwark,0770264,54.3039,23.0578
Kurabka,0725217,52.1242,20.1711
Kuracz,0593069,52.4792,17.2394
Kurak,1065540,51.8456,19.4142
Kurak,0958134,51.7242,19.4575
Kurakowo,0403880,53.2342,22.1289
Kuran,0038445,52.9011,22.7372
Kuranów,0735374,51.985,20.5386
Kuraskowa,0060901,49.6919,19.6897
Kuraszew,0022250,51.7014,22.7281
Kuraszewo,0031740,52.5881,23.4297
Kuraszewo,0026181,52.8136,23.4772
Przy Klejnickiej Drodze,0026212,52.8275,23.4611
Kuraszków,0878636,51.3169,16.9408
Kuraszków,0536396,51.3236,20.3922
Kuraszkówek,0879972,51.3289,16.9431
Kurcew,0200420,51.9325,17.7061
Kurcewo,0783456,53.26,15.0558
Kurzątki,0765582,53.6456,22.3275
Kurcze,0082788,53.7411,18.0033
Skibniew-Kurcze,0689065,52.5006,22.1747
Kurczowa Wieś,0623712,51.8339,20.9456
Kurczów,0872881,50.9056,17.0428
Kurczy Lasek,0510994,53.2292,21.1194
Kurdasowa,0060918,49.6822,19.6828
Kurdasy,0924715,49.7367,19.6806
Kurdwanów,0733754,52.1244,20.2542
Kurdwanów,0951095,50.0083,19.9542
Kurejewka,0397612,53.6125,22.3489
Kurejwa,0397629,53.6231,22.3694
Kurek,0698029,51.5594,18.4658
Kurhany,1024528,51.8822,23.0139
Kurianka,0761791,53.7494,23.4656
Kurianki Drugie,0766541,53.9817,22.8753
Kurianki Pierwsze,0766558,53.9775,22.8469
Kuriany,0044670,53.0872,23.2556
Kurki,0187412,52.8492,15.6953
Kurki,0532033,52.7328,17.1722
Kurówko,0304303,54.0556,16.5708
Kurki,0484357,53.5367,20.4764
Kurki,0113610,53.2056,20.1825
Kurki,0114258,53.1542,20.5586
Kurki,0397635,53.6347,22.3458
Kurki,0406908,53.5431,22.1581
Kurki,0510646,53.1842,20.9911
Kurki,0628810,51.7728,21.3933
Kurki,0456036,49.6147,20.1275
Kurki,0456875,49.5878,20.0508
Kurecki Młyn,1046234,53.5367,20.4636
Kurkławki,1046317,54.3231,21.3386
Kurkocin,0842590,53.2267,19.0653
Kurkoć,0623971,51.2242,20.9328
Kurkowo,0082742,53.7633,17.8597
Kurkowo,0397115,53.4253,22.2222
Kurkówka,0440710,49.655,20.5553
Kurkówka,0050305,49.8086,19.74
Kurlaga,0840935,53.2303,19.4656
Kurlandia,1030718,53.4775,18.1978
Kurliki,0240773,50.6475,20.235
Kurmanów,0101050,50.9478,23.7297
Kurnatowice,0587784,52.5872,16.0664
Kurnatowszczyzna,1012643,53.5533,23.5142
Kurnędz,0552403,51.3242,19.8822
Kurnica,0708549,51.3161,18.7783
Kurniki,0063880,50.0194,19.1608
Kurnos Drugi,0535592,51.3267,19.3111
Kurnos Pierwszy,0535630,51.3317,19.31
Kurojady,1065734,53.2981,19.7972
Kuropas,0496952,50.4853,17.5553
Kuropatnik,0880490,50.7483,17.1086
Kuropatniki,0773802,52.9725,14.2986
Kuropka,0206807,51.2292,17.7686
Kuropki,0194375,51.205,18.2078
Kuroszów,1023931,51.3953,21.8111
Kurowice,0364305,51.6381,16.0364
Kurowice,0685601,52.5261,22.3222
Kurowice,0413268,51.665,19.6883
Kurowice-Folwark,0413280,51.6564,19.6681
Kurowice Kościelne,0413305,51.6564,19.6958
Kurowice Rządowe,0413297,51.6711,19.6833
Kolonia Kurowice,0685564,52.5333,22.3464
Kurowo,0371653,52.1244,16.6594
Kurowo,0584047,52.2547,16.3806
Kurowo,0160353,54.7369,17.8275
Kurowo,0304272,54.0367,16.5767
Kurowo,0565251,52.7739,19.6464
Kurowo,0871516,52.7375,19.1914
Kurowo,0117305,52.9025,20.9136
Kurowo,0399083,53.1047,22.7903
Kurowo-Kolonia,0857841,52.4664,19.2519
Kurowo-Parcele,0858059,52.4617,19.2708
Kurowo Braniewskie,0152879,54.2275,19.7497
Kurowo-Kolonia,0399077,53.1142,22.7719
Kurowskie,0056437,49.8697,19.5856
Kurowskie Chałupy,0882313,50.8564,17.2378
Kurowszczyzna,0040241,53.3775,23.5147
Kurozwęcz,0313450,54.0544,16.2728
Kurozwęki,0807458,50.59,21.1019
Kurów,0294007,52.1114,18.0156
Kurów,0882307,50.8594,17.2117
Kurów,0204620,51.7361,17.9503
Kurów,0948800,52.2278,18.2692
Kurów,0777792,53.3653,14.5056
Kurów,0692943,52.0131,22.5806
Kurów,0384443,51.3894,22.1858
Kurów,0557116,51.4489,19.1517
Kurów,0718051,51.2236,18.4858
Kurów,0797205,50.7178,21.4892
Kurów,0981819,49.9494,20.4481
Kurów,0420216,49.6853,20.6628
Kurów,0069026,49.7225,19.4383
Kurów-Parcel,0572430,52.285,19.5506
Kurów-Wieś,0572423,52.2819,19.5397
Kurów Mały,0364311,51.5925,16.0853
Kurów Wielki,0363665,51.6669,15.9081
Kurówek,0557100,51.4569,19.1511
Kurówek Ochelski,0717471,51.3578,18.9319
Kurówek Prądzewski,0711853,51.3558,18.9125
Kurówka,0521851,52.4433,21.4561
Kurówka,0960272,49.6447,19.8706
Kurówko,0565268,52.7592,19.6497
Kurówko,0117311,52.9033,20.9261
Kurpiel,0344700,49.7614,21.2533
Kurpie,0704511,51.4542,18.4186
Kurpie,0699490,51.4586,18.4378
Kurpie Dworskie,0522112,53.0522,21.7497
Kurpie Szlacheckie,0522129,53.0489,21.7642
Kurpielówka,0343250,49.79,20.1211
Kurpiki,0411996,53.2056,22.4931
Kurpiszewo,1030894,53.3444,18.0708
Kursko,0184081,52.4422,15.4375
Kursztyn,0161306,53.8806,18.7622
Kurtówka,0461310,49.5161,19.8936
Kury,0521696,52.4153,21.5044
Kuryłówka,0653222,50.2994,22.4661
Kuryły,0040264,53.395,23.4564
Kuryły,0034648,53.0181,23.6594
Kurza,0194079,51.8556,18.0039
Kurza Góra,0371660,52.0736,16.6631
Kurzacze,0620814,51.3222,20.4697
Kurzacze,0247226,51.0114,21.3744
